,ID,CNT_CHILDREN,AMT_INCOME_TOTAL,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,TARGET,CODE_GENDER_M
14247,5041152,0,121500.0,365243,1,0,0,0,0,0
14248,5041153,0,121500.0,365243,1,0,0,0,1,0
14249,5041154,0,121500.0,365243,1,0,0,0,1,0
14251,5041158,0,121500.0,365243,1,0,0,0,1,0
14252,5041160,1,157500.0,-4206,1,1,1,0,1,1
14255,5041164,1,157500.0,-4206,1,1,1,0,0,1
14257,5041167,0,108000.0,-2226,1,1,0,0,0,0
14260,5041170,0,108000.0,-2226,1,1,0,0,0,0
14262,5041173,1,225000.0,-583,1,1,0,0,1,1
14263,5041174,1,180000.0,-65,1,1,1,0,0,0
14264,5041176,0,153000.0,365243,1,0,1,0,0,0
14265,5041177,0,382500.0,-6427,1,0,1,0,1,0
14267,5041179,0,382500.0,-6427,1,0,1,0,1,0
14269,5041181,0,382500.0,-6427,1,0,1,0,0,0
14270,5041203,0,180000.0,-2134,1,0,0,0,0,0
14271,5041204,0,180000.0,-2134,1,0,0,0,0,0
14272,5041205,0,180000.0,-2134,1,0,0,0,1,0
14274,5041208,0,180000.0,-2134,1,0,0,0,1,0
14276,5041210,0,180000.0,-2134,1,0,0,0,1,0
14278,5041212,0,180000.0,-2134,1,0,0,0,1,0
14279,5041213,0,180000.0,-2134,1,0,0,0,1,0
14281,5041216,0,270000.0,-308,1,0,0,0,1,1
14282,5041220,0,270000.0,-308,1,0,0,0,1,1
14283,5041221,0,270000.0,-308,1,0,0,0,1,1
14287,5041228,0,81000.0,-10384,1,1,1,0,0,0
14288,5041229,0,81000.0,-10384,1,1,1,0,1,0
14289,5041230,0,81000.0,-10384,1,1,1,0,1,0
14290,5041233,0,94500.0,365243,1,0,0,0,0,1
14291,5041239,0,135000.0,365243,1,0,0,0,0,0
14292,5041240,0,135000.0,365243,1,0,0,0,0,0
14293,5041241,0,135000.0,365243,1,0,0,0,1,0
14295,5041243,0,135000.0,365243,1,0,0,0,1,0
14296,5041245,0,126000.0,365243,1,0,0,0,1,0
14297,5041247,0,126000.0,365243,1,0,0,0,1,0
14298,5041258,0,67500.0,365243,1,0,0,0,1,0
14299,5041259,0,157500.0,365243,1,0,0,0,1,0
14300,5041260,0,157500.0,365243,1,0,0,0,1,0
14301,5041261,0,99000.0,-8284,1,1,1,0,1,0
14302,5041263,0,99000.0,-8284,1,1,1,0,1,0
14303,5041264,0,99000.0,-8284,1,1,1,0,1,0
14304,5041265,0,99000.0,-8284,1,1,1,0,1,0
14305,5041266,0,99000.0,-8284,1,1,1,0,1,0
14307,5041268,0,99000.0,-8284,1,1,1,0,0,0
14308,5041269,0,99000.0,-8284,1,1,1,0,0,0
14312,5041273,0,445500.0,-2469,1,0,0,0,0,1
14314,5041276,0,90000.0,365243,1,0,0,0,1,0
14315,5041277,0,90000.0,365243,1,0,0,0,1,0
14316,5041278,0,90000.0,365243,1,0,0,0,1,0
14317,5041279,0,90000.0,365243,1,0,0,0,1,0
14318,5041280,0,90000.0,365243,1,0,0,0,1,0
14320,5041282,0,90000.0,365243,1,0,0,0,1,0
14321,5041283,0,90000.0,365243,1,0,0,0,1,0
14322,5041284,0,90000.0,365243,1,0,0,0,1,0
14323,5041285,0,90000.0,365243,1,0,0,0,1,0
14324,5041286,0,90000.0,365243,1,0,0,0,1,0
14328,5041303,0,90000.0,365243,1,0,1,0,1,0
14330,5041305,0,90000.0,365243,1,0,1,0,0,0
14331,5041307,0,90000.0,365243,1,0,1,0,0,0
14333,5041323,0,157500.0,-3289,1,0,0,0,0,0
14334,5041324,0,157500.0,-3289,1,0,0,0,1,0
14335,5041325,0,202500.0,-6607,1,0,1,0,1,0
14336,5041326,0,202500.0,-6607,1,0,1,0,1,0
14337,5041327,0,202500.0,-6607,1,0,1,0,0,0
14339,5041330,0,135000.0,365243,1,0,0,0,1,0
14340,5041331,0,135000.0,365243,1,0,0,0,1,0
14341,5041332,0,135000.0,365243,1,0,0,0,1,0
14342,5041333,0,135000.0,365243,1,0,0,0,0,0
14343,5041334,0,135000.0,365243,1,0,0,0,1,0
14347,5041338,1,112500.0,-3138,1,0,0,0,1,0
14348,5041339,1,112500.0,-3138,1,0,0,0,1,0
14349,5041342,1,180000.0,-1312,1,0,0,0,1,0
14350,5041345,0,270000.0,-5420,1,0,0,1,1,1
14351,5041346,0,270000.0,-5420,1,0,0,1,1,1
14352,5097108,0,270000.0,-5420,1,0,0,1,1,1
14356,5041353,0,225000.0,-551,1,0,0,0,0,1
14357,5041354,0,225000.0,-551,1,0,0,0,0,1
14359,5041356,0,121500.0,365243,1,0,1,0,1,1
14361,5041360,0,315000.0,-1282,1,0,0,0,1,0
14362,5041363,0,315000.0,-1282,1,0,0,0,1,0
14363,5041364,0,315000.0,-1282,1,0,0,0,1,0
14364,5041365,0,315000.0,-1282,1,0,0,0,1,0
14365,5097139,0,315000.0,-1282,1,0,0,0,1,0
14366,5041367,0,180000.0,-2985,1,0,0,0,1,0
14367,5041370,0,90000.0,-2438,1,0,0,0,1,0
14368,5041371,0,90000.0,-2438,1,0,0,0,1,0
14373,5041376,2,306000.0,-1555,1,0,0,0,0,0
14375,5041378,2,306000.0,-1555,1,0,0,0,0,0
14378,5041386,0,135000.0,-6456,1,0,0,0,1,0
14379,5041387,0,135000.0,-6456,1,0,0,0,1,0
14380,5041388,0,135000.0,-6456,1,0,0,0,0,0
14381,5041389,0,135000.0,-6456,1,0,0,0,1,0
14382,5041390,0,135000.0,-6456,1,0,0,0,1,0
14383,5041392,0,135000.0,-6456,1,0,0,0,1,0
14384,5041394,0,135000.0,-6456,1,0,0,0,1,0
14385,5097183,0,135000.0,-6456,1,0,0,0,0,0
14386,5041395,1,99000.0,-6091,1,1,1,0,1,0
14390,5041399,0,225000.0,-94,1,0,1,0,1,0
14391,5041400,0,225000.0,-94,1,0,1,0,1,0
14392,5041401,0,225000.0,-94,1,0,1,0,0,0
14393,5097048,0,225000.0,-94,1,0,1,0,1,0
14394,5041402,0,135000.0,-1190,1,0,0,0,1,1
14395,5041403,0,135000.0,-1190,1,0,0,0,0,1
14396,5041407,0,211500.0,365243,1,0,1,0,1,0
14397,5041415,0,157500.0,-2163,1,0,0,0,0,0
14398,5041416,0,157500.0,-2163,1,0,0,0,1,0
14399,5041417,0,157500.0,-2163,1,0,0,0,1,0
14400,5041418,0,157500.0,-2163,1,0,0,0,1,0
14401,5041419,0,157500.0,-2163,1,0,0,0,1,0
14402,5041425,0,202500.0,-15038,1,0,1,0,1,0
14403,5041426,0,202500.0,-15038,1,0,1,0,1,0
14404,5041427,0,202500.0,-15038,1,0,1,0,1,0
14406,5041429,0,202500.0,-15038,1,0,1,0,1,0
14407,5041430,0,202500.0,-15038,1,0,1,0,1,0
14409,5041432,0,202500.0,-15038,1,0,1,0,1,0
14410,5041434,0,202500.0,-15038,1,0,1,0,1,0
14411,5041435,0,202500.0,-15038,1,0,1,0,1,0
14412,5041436,0,202500.0,-15038,1,0,1,0,1,0
14413,5041439,0,202500.0,-15038,1,0,1,0,1,0
14414,5041440,0,202500.0,-15038,1,0,1,0,1,0
14415,5041441,0,202500.0,-15038,1,0,1,0,0,0
14416,5097070,0,202500.0,-15038,1,0,1,0,1,0
14418,5041444,0,337500.0,-2682,1,0,0,0,1,1
14419,5041446,0,337500.0,-2682,1,0,0,0,0,1
14420,5041449,0,337500.0,-2682,1,0,0,0,1,1
14425,5041459,0,180000.0,-6790,1,0,0,0,0,0
14426,5041460,0,180000.0,-6790,1,0,0,0,1,0
14428,5041463,0,180000.0,-6790,1,0,0,0,1,0
14429,5041464,0,180000.0,-6790,1,0,0,0,1,0
14431,5041466,0,180000.0,-6790,1,0,0,0,1,0
14432,5041467,0,180000.0,-6790,1,0,0,0,1,0
14434,5041469,0,180000.0,-6790,1,0,0,0,1,0
14438,5041473,2,135000.0,-2285,1,1,1,0,0,0
14439,5041474,0,90000.0,-793,1,0,0,1,0,0
14440,5041479,0,126000.0,-2407,1,1,1,0,1,0
14442,5041482,0,126000.0,-2407,1,1,1,0,1,0
14443,5041483,0,126000.0,-2407,1,1,1,0,1,0
14444,5041484,0,126000.0,-2407,1,1,1,0,1,0
14445,5041485,0,126000.0,-2407,1,1,1,0,1,0
14448,5041488,0,126000.0,-2407,1,1,1,0,1,0
14452,5041495,0,90000.0,-155,1,0,0,0,0,1
14453,5041498,0,90000.0,-155,1,0,0,0,1,1
14454,5041499,0,90000.0,-155,1,0,0,0,1,1
14455,5041500,0,90000.0,-155,1,0,0,0,1,1
14456,5041506,1,292500.0,-2590,1,0,0,0,1,1
14457,5041508,1,292500.0,-2590,1,0,0,0,1,1
14458,5041509,1,292500.0,-2590,1,0,0,0,1,1
14459,5041510,1,292500.0,-2590,1,0,0,0,1,1
14460,5041511,1,292500.0,-2590,1,0,0,0,1,1
14462,5041517,0,112500.0,365243,1,0,1,0,1,0
14464,5041519,0,450000.0,-855,1,1,1,0,0,1
14467,5041522,0,450000.0,-855,1,1,1,0,1,1
14469,5041524,0,135000.0,-2894,1,1,1,0,1,0
14475,5041532,0,135000.0,-2894,1,1,1,0,1,0
14476,5041533,0,135000.0,-2894,1,1,1,0,1,0
14477,5041534,0,135000.0,-2894,1,1,1,0,1,0
14479,5041536,1,135000.0,365243,1,0,0,0,1,0
14481,5041538,1,135000.0,365243,1,0,0,0,1,0
14482,5041539,1,135000.0,365243,1,0,0,0,0,0
14483,5041540,1,135000.0,365243,1,0,0,0,0,0
14484,5041541,0,90000.0,-885,1,0,0,0,1,0
14485,5041542,0,90000.0,-885,1,0,0,0,0,0
14486,5041543,0,90000.0,-885,1,0,0,0,1,0
14487,5097169,0,90000.0,-885,1,0,0,0,1,0
14488,5041544,0,180000.0,-2620,1,0,0,0,1,1
14489,5041545,0,180000.0,-2620,1,0,0,0,1,1
14491,5041547,0,180000.0,-2620,1,0,0,0,1,1
14494,5041549,0,247500.0,-2224,1,1,0,0,0,0
14495,5041550,0,247500.0,-2224,1,1,0,0,1,0
14496,5097177,0,247500.0,-2224,1,1,0,0,0,0
14497,5041553,0,180000.0,-306,1,1,1,0,1,0
14498,5041557,0,180000.0,-306,1,1,1,0,1,0
14499,5041558,0,180000.0,-306,1,1,1,0,1,0
14500,5041559,0,180000.0,-306,1,1,1,0,1,0
14501,5041560,0,180000.0,-306,1,1,1,0,1,0
14502,5041561,0,180000.0,-306,1,1,1,0,1,0
14503,5041562,0,180000.0,-306,1,1,1,0,1,0
14505,5041568,0,180000.0,-306,1,1,1,0,0,0
14506,5097178,0,180000.0,-306,1,1,1,0,1,0
14507,5041570,1,202500.0,-398,1,1,1,0,1,1
14508,5041571,1,202500.0,-398,1,1,1,0,1,1
14509,5041572,1,202500.0,-398,1,1,1,0,1,1
14510,5041573,1,202500.0,-398,1,1,1,0,1,1
14511,5041574,1,202500.0,-398,1,1,1,0,1,1
14512,5097184,1,202500.0,-398,1,1,1,0,1,1
14513,5041581,1,270000.0,-1402,1,1,1,0,1,0
14514,5041582,1,270000.0,-1402,1,1,1,0,1,0
14515,5041583,1,270000.0,-1402,1,1,1,0,1,0
14516,5041602,0,67500.0,-2955,1,0,1,0,1,0
14519,5041605,0,270000.0,-1463,1,0,0,0,1,1
14520,5041606,0,270000.0,-1463,1,0,0,0,1,1
14521,5041607,0,270000.0,-1463,1,0,0,0,1,1
14522,5041608,0,270000.0,-1463,1,0,0,0,1,1
14524,5041610,0,270000.0,-1463,1,0,0,0,1,1
14525,5041611,0,270000.0,-1463,1,0,0,0,1,1
14527,5097056,0,270000.0,-1463,1,0,0,0,1,1
14530,5041618,1,180000.0,-2590,1,0,0,0,1,0
14534,5041623,0,292500.0,-1221,1,0,1,0,1,1
14535,5041624,0,292500.0,-1221,1,0,1,0,1,1
14536,5041625,0,292500.0,-1221,1,0,1,0,1,1
14538,5041627,0,292500.0,-1221,1,0,1,0,1,1
14540,5041629,0,234000.0,-3016,1,0,0,0,1,1
14542,5041632,0,234000.0,-3016,1,0,0,0,1,1
14543,5041633,0,234000.0,-3016,1,0,0,0,1,1
14544,5041634,0,234000.0,-3016,1,0,0,0,1,1
14545,5041635,0,234000.0,-3016,1,0,0,0,0,1
14546,5097122,0,234000.0,-3016,1,0,0,0,1,1
14547,5097123,0,234000.0,-3016,1,0,0,0,1,1
14549,5041637,0,225000.0,-5573,1,0,1,0,1,0
14551,5041639,0,225000.0,-5573,1,0,1,0,0,0
14552,5041640,0,225000.0,-5573,1,0,1,0,1,0
14553,5097124,0,225000.0,-5573,1,0,1,0,1,0
14556,5041643,1,270000.0,-1736,1,0,1,0,0,0
14561,5041648,1,270000.0,-1736,1,0,1,0,0,0
14562,5041649,1,270000.0,-1736,1,0,1,0,0,0
14563,5041650,1,270000.0,-1736,1,0,1,0,1,0
14564,5041653,2,135000.0,-2863,1,0,0,0,1,0
14565,5041654,0,99000.0,-306,1,0,1,0,1,0
14568,5041662,1,333000.0,-1616,1,0,0,0,0,0
14570,5041664,1,333000.0,-1616,1,0,0,0,1,0
14571,5041665,1,333000.0,-1616,1,0,0,0,1,0
14576,5041672,1,333000.0,-1616,1,0,0,0,1,0
14577,5041674,1,333000.0,-1616,1,0,0,0,0,0
14578,5041675,1,333000.0,-1616,1,0,0,0,1,0
14579,5041676,1,333000.0,-1616,1,0,0,0,1,0
14582,5041679,0,94500.0,365243,1,0,1,0,1,0
14583,5041680,0,94500.0,365243,1,0,1,0,1,0
14585,5041682,0,94500.0,365243,1,0,1,0,1,0
14586,5041689,0,315000.0,-1037,1,0,0,0,1,0
14587,5041690,0,315000.0,-1037,1,0,0,0,1,0
14588,5097171,0,315000.0,-1037,1,0,0,0,1,0
14590,5041692,1,135000.0,-1616,1,0,0,0,0,0
14591,5041693,1,135000.0,-1616,1,0,0,0,0,0
14593,5041697,0,342000.0,-3807,1,0,0,0,1,0
14594,5041699,0,342000.0,-3807,1,0,0,0,0,0
14596,5041703,0,342000.0,-3807,1,0,0,0,1,0
14597,5041704,0,342000.0,-3807,1,0,0,0,0,0
14598,5041708,3,180000.0,-824,1,1,1,0,1,1
14599,5041709,3,180000.0,-824,1,1,1,0,1,1
14602,5041712,3,180000.0,-824,1,1,1,0,1,1
14603,5041713,3,180000.0,-824,1,1,1,0,1,1
14604,5041714,3,180000.0,-824,1,1,1,0,1,1
14605,5041715,3,180000.0,-824,1,1,1,0,1,1
14606,5097174,3,180000.0,-824,1,1,1,0,1,1
14607,5041716,0,315000.0,-732,1,0,0,0,1,0
14608,5041717,0,315000.0,-732,1,0,0,0,1,0
14609,5041718,0,202500.0,-640,1,0,1,0,1,0
14615,5041723,0,225000.0,-5512,1,0,0,0,1,0
14616,5041724,0,225000.0,-5512,1,0,0,0,1,0
14617,5041725,0,81000.0,-763,1,1,0,0,1,0
14618,5041726,0,81000.0,-763,1,1,0,0,1,0
14620,5041728,0,81000.0,-763,1,1,0,0,1,0
14622,5097050,0,81000.0,-763,1,1,0,0,1,0
14623,5097051,0,81000.0,-763,1,1,0,0,1,0
14624,5041733,1,157500.0,-367,1,0,0,0,0,1
14627,5041736,1,157500.0,-367,1,0,0,0,1,1
14628,5041737,1,157500.0,-367,1,0,0,0,1,1
14629,5041738,1,157500.0,-367,1,0,0,0,1,1
14630,5041739,1,157500.0,-367,1,0,0,0,1,1
14631,5041740,1,157500.0,-367,1,0,0,0,1,1
14632,5041741,1,157500.0,-367,1,0,0,0,1,1
14633,5041742,1,157500.0,-367,1,0,0,0,1,1
14634,5041750,0,270000.0,-3868,1,0,1,0,1,0
14635,5097057,0,270000.0,-3868,1,0,1,0,0,0
14638,5041755,0,157500.0,-3654,1,0,1,0,1,0
14644,5041762,0,157500.0,-3654,1,0,1,0,0,0
14645,5041764,0,135000.0,365243,1,0,0,0,0,0
14646,5041766,0,135000.0,365243,1,0,0,0,0,0
14647,5041767,0,135000.0,365243,1,0,0,0,0,0
14648,5041769,0,315000.0,-9957,1,1,0,0,1,0
14651,5041775,3,135000.0,-4478,1,1,1,0,1,0
14652,5041776,3,135000.0,-4478,1,1,1,0,1,0
14653,5041777,3,135000.0,-4478,1,1,1,0,1,0
14654,5041778,3,135000.0,-4478,1,1,1,0,1,0
14656,5041780,2,180000.0,-399,1,1,0,0,1,1
14657,5041781,2,180000.0,-399,1,1,0,0,0,1
14658,5041786,0,67500.0,-368,1,0,0,0,1,0
14659,5041787,0,99000.0,-1252,1,1,0,0,1,1
14661,5041789,0,99000.0,-1252,1,1,0,0,0,1
14662,5041790,0,225000.0,-276,1,1,0,0,0,1
14663,5041791,0,225000.0,-276,1,1,0,0,1,1
14664,5041792,0,225000.0,-276,1,1,0,0,1,1
14667,5097093,0,225000.0,-276,1,1,0,0,0,1
14668,5041797,0,211500.0,-276,1,0,0,0,1,0
14669,5041798,0,211500.0,-276,1,0,0,0,1,0
14670,5041799,0,211500.0,-276,1,0,0,0,1,0
14673,5041806,0,90000.0,-3900,1,0,1,0,1,0
14676,5041809,0,90000.0,-3900,1,0,1,0,1,0
14677,5041810,0,90000.0,-3900,1,0,1,0,1,0
14678,5041811,0,90000.0,-3900,1,0,1,0,1,0
14681,5041812,1,112500.0,-2833,1,1,0,0,1,0
14682,5041813,1,112500.0,-2833,1,1,0,0,1,0
14684,5041815,1,112500.0,-2833,1,1,0,0,1,0
14685,5097098,1,112500.0,-2833,1,1,0,0,1,0
14686,5041816,0,112500.0,-978,1,0,1,0,0,0
14687,5041817,0,112500.0,-978,1,0,1,0,0,0
14690,5041820,0,112500.0,-978,1,0,1,0,0,0
14692,5041825,0,112500.0,-978,1,0,1,0,1,0
14693,5041826,0,112500.0,-978,1,0,1,0,1,0
14694,5041827,0,112500.0,-978,1,0,1,0,1,0
14695,5041828,0,112500.0,-978,1,0,1,0,0,0
14696,5041830,0,112500.0,-978,1,0,1,0,1,0
14697,5041831,0,112500.0,-978,1,0,1,0,1,0
14698,5041832,0,112500.0,-978,1,0,1,0,1,0
14699,5041833,0,112500.0,-978,1,0,1,0,1,0
14703,5041838,0,72000.0,365243,1,0,0,0,1,0
14705,5041840,0,81000.0,-2347,1,1,0,0,1,0
14707,5041842,0,81000.0,-2347,1,1,0,0,1,0
14709,5041844,0,81000.0,-2347,1,1,0,0,1,0
14711,5041846,0,81000.0,-2347,1,1,0,0,1,0
14713,5041848,0,81000.0,-2347,1,1,0,0,1,0
14714,5041849,0,81000.0,-2347,1,1,0,0,1,0
14715,5041851,0,81000.0,-2347,1,1,0,0,1,0
14716,5097100,0,81000.0,-2347,1,1,0,0,0,0
14717,5041852,0,112500.0,365243,1,0,1,0,0,1
14718,5041853,0,112500.0,365243,1,0,1,0,1,1
14720,5041855,0,112500.0,365243,1,0,1,0,0,1
14722,5041857,0,112500.0,365243,1,0,1,0,1,1
14723,5041858,0,112500.0,365243,1,0,1,0,1,1
14726,5041864,0,202500.0,-6608,1,1,1,0,1,0
14727,5041865,0,202500.0,-6608,1,1,1,0,0,0
14728,5041866,1,112500.0,-2347,1,1,0,0,1,1
14729,5041868,1,112500.0,-2347,1,1,0,0,0,1
14730,5041869,0,99000.0,-521,1,1,1,0,0,1
14732,5041874,0,67500.0,365243,1,0,0,0,0,0
14733,5041875,0,67500.0,365243,1,0,0,0,0,0
14734,5041880,0,112500.0,-2530,1,0,0,0,1,1
14736,5041882,0,112500.0,-2530,1,0,0,0,1,1
14737,5041883,3,112500.0,-399,1,0,0,0,1,0
14738,5041884,0,180000.0,-2986,1,0,0,0,1,0
14739,5041885,1,112500.0,-2560,1,1,1,0,1,0
14740,5041886,1,112500.0,-2560,1,1,1,0,1,0
14743,5041896,0,135000.0,-1525,1,1,1,0,0,0
14745,5041899,0,135000.0,-1525,1,1,1,0,1,0
14749,5041903,0,135000.0,-1525,1,1,1,0,0,0
14750,5041904,0,135000.0,-1525,1,1,1,0,1,0
14752,5041906,0,135000.0,-1525,1,1,1,0,0,0
14753,5041907,0,135000.0,-1525,1,1,1,0,1,0
14755,5041909,0,202500.0,-429,1,0,1,0,1,0
14757,5041911,0,67500.0,-3382,1,0,1,0,1,0
14758,5041912,0,67500.0,-3382,1,0,1,0,1,0
14761,5041915,0,67500.0,-3382,1,0,1,0,1,0
14762,5041916,0,67500.0,-3382,1,0,1,0,1,0
14763,5041917,0,99000.0,-399,1,0,0,0,1,1
14764,5041918,0,99000.0,-399,1,0,0,0,1,1
14765,5041919,0,135000.0,365243,1,0,1,0,0,1
14767,5041922,0,135000.0,365243,1,0,1,0,1,1
14769,5041924,0,135000.0,365243,1,0,1,0,0,1
14770,5041925,0,157500.0,-307,1,1,1,0,0,1
14772,5041927,0,157500.0,-307,1,1,1,0,0,1
14774,5041929,0,157500.0,-307,1,1,1,0,0,1
14779,5041934,0,121500.0,-703,1,0,1,0,1,1
14781,5041936,0,121500.0,-703,1,0,1,0,1,1
14782,5041938,0,121500.0,-703,1,0,1,0,1,1
14783,5041940,0,121500.0,-703,1,0,1,0,1,1
14784,5041941,0,121500.0,-703,1,0,1,0,1,1
14786,5041947,0,405000.0,-1921,1,1,1,0,1,0
14787,5041948,0,405000.0,-1921,1,1,1,0,1,0
14788,5097109,0,405000.0,-1921,1,1,1,0,1,0
14789,5097110,0,405000.0,-1921,1,1,1,0,0,0
14790,5041949,1,157500.0,-1617,1,1,0,0,1,1
14791,5041950,1,157500.0,-1617,1,1,0,0,1,1
14792,5041952,0,157500.0,365243,1,0,0,0,0,0
14793,5041953,0,157500.0,365243,1,0,0,0,0,0
14794,5041954,0,157500.0,365243,1,0,0,0,0,0
14795,5041955,0,157500.0,365243,1,0,0,0,1,0
14798,5041958,0,157500.0,365243,1,0,0,0,0,0
14799,5097111,0,157500.0,365243,1,0,0,0,1,0
14800,5041959,0,112500.0,-1768,1,1,1,0,1,0
14801,5041960,0,112500.0,-1768,1,1,1,0,1,0
14802,5041961,0,112500.0,-1768,1,1,1,0,0,0
14803,5097112,0,112500.0,-1768,1,1,1,0,0,0
14804,5041962,0,157500.0,-1434,1,1,1,0,1,0
14805,5041963,0,157500.0,-1434,1,1,1,0,1,0
14806,5041964,0,157500.0,-1434,1,1,1,0,0,0
14807,5041967,0,211500.0,-4690,1,1,1,0,1,0
14808,5041968,0,211500.0,-4690,1,1,1,0,1,0
14809,5041969,0,211500.0,-4690,1,1,1,0,1,0
14810,5041971,0,211500.0,-4690,1,1,1,0,1,0
14811,5041972,0,211500.0,-4690,1,1,1,0,1,0
14812,5041973,0,211500.0,-4690,1,1,1,0,1,0
14813,5041979,0,211500.0,-4690,1,1,1,0,1,0
14814,5041980,0,211500.0,-4690,1,1,1,0,1,0
14815,5041981,0,211500.0,-4690,1,1,1,0,1,0
14816,5041982,0,211500.0,-4690,1,1,1,0,1,0
14817,5041983,0,211500.0,-4690,1,1,1,0,1,0
14818,5097114,0,211500.0,-4690,1,1,1,0,1,0
14819,5097115,0,211500.0,-4690,1,1,1,0,1,0
14820,5097116,0,211500.0,-4690,1,1,1,0,0,0
14821,5041984,1,81000.0,-3594,1,0,1,0,1,0
14823,5041986,0,247500.0,-4904,1,1,1,0,1,0
14825,5041989,0,247500.0,-4904,1,1,1,0,1,0
14827,5041991,0,247500.0,-4904,1,1,1,0,0,0
14828,5041994,0,90000.0,365243,1,0,0,0,1,0
14829,5041996,0,90000.0,365243,1,0,0,0,1,0
14830,5042008,0,315000.0,-248,1,0,0,0,1,0
14836,5042016,0,180000.0,-126,1,0,1,0,1,1
14838,5042018,0,180000.0,-126,1,0,1,0,1,1
14840,5042020,0,180000.0,-126,1,0,1,0,1,1
14841,5042021,0,180000.0,-126,1,0,1,0,1,1
14842,5042022,0,202500.0,-156,1,0,0,0,0,0
14843,5042024,0,202500.0,-156,1,0,0,0,1,0
14845,5042026,0,202500.0,-156,1,0,0,0,0,0
14847,5042028,0,90000.0,-1737,1,1,0,0,1,1
14850,5042031,0,90000.0,-1737,1,1,0,0,1,1
14851,5042032,0,90000.0,-1737,1,1,0,0,0,1
14852,5042033,0,270000.0,-6457,1,1,0,0,0,0
14856,5042037,0,202500.0,-2499,1,1,0,0,1,0
14857,5042038,0,202500.0,-2499,1,1,0,0,0,0
14859,5042040,0,202500.0,-2499,1,1,0,0,1,0
14860,5097127,0,202500.0,-2499,1,1,0,0,1,0
14863,5042043,0,81000.0,365243,1,0,1,0,1,0
14865,5042045,0,81000.0,365243,1,0,1,0,1,0
14866,5042046,0,81000.0,365243,1,0,1,0,0,0
14867,5042047,0,157500.0,-460,1,1,0,0,1,1
14872,5042052,0,157500.0,-2013,1,1,1,0,1,0
14873,5042059,2,270000.0,-7369,1,1,1,0,1,0
14874,5042060,2,270000.0,-7369,1,1,1,0,0,0
14876,5042062,2,270000.0,-7369,1,1,1,0,1,0
14879,5042065,2,270000.0,-7369,1,1,1,0,1,0
14880,5042067,2,270000.0,-7369,1,1,1,0,1,0
14881,5042068,2,270000.0,-7369,1,1,1,0,1,0
14882,5042069,2,270000.0,-7369,1,1,1,0,1,0
14884,5042073,2,270000.0,-7369,1,1,1,0,1,0
14885,5042074,2,270000.0,-7369,1,1,1,0,1,0
14886,5042075,2,270000.0,-7369,1,1,1,0,1,0
14887,5042076,2,270000.0,-7369,1,1,1,0,0,0
14888,5042077,2,270000.0,-7369,1,1,1,0,0,0
14892,5042081,0,315000.0,-1678,1,0,1,0,0,0
14893,5042082,0,315000.0,-1678,1,0,1,0,1,0
14895,5042084,0,315000.0,-1678,1,0,1,0,1,0
14897,5042087,0,315000.0,-1678,1,0,1,0,1,0
14900,5042090,0,315000.0,-1678,1,0,1,0,0,0
14901,5042091,0,315000.0,-1678,1,0,1,0,1,0
14905,5097128,0,315000.0,-1678,1,0,1,0,1,0
14906,5097129,0,315000.0,-1678,1,0,1,0,1,0
14907,5042095,1,108000.0,-4082,1,0,1,0,1,0
14909,5042097,1,108000.0,-4082,1,0,1,0,1,0
14910,5042098,1,108000.0,-4082,1,0,1,0,1,0
14911,5042099,1,108000.0,-4082,1,0,1,0,1,0
14912,5042100,1,108000.0,-4082,1,0,1,0,1,0
14914,5042105,0,144000.0,-9988,1,1,1,0,1,0
14916,5042107,0,144000.0,-9988,1,1,1,0,1,0
14917,5042108,0,144000.0,-9988,1,1,1,0,1,0
14918,5042112,0,144000.0,-9988,1,1,1,0,0,0
14919,5042113,0,144000.0,-9988,1,1,1,0,0,0
14920,5042114,0,144000.0,-9988,1,1,1,0,1,0
14922,5042116,0,144000.0,-9988,1,1,1,0,1,0
14923,5042117,0,144000.0,-9988,1,1,1,0,1,0
14924,5097131,0,144000.0,-9988,1,1,1,0,0,0
14925,5042122,0,90000.0,365243,1,0,1,0,1,0
14927,5042124,0,90000.0,365243,1,0,1,0,1,0
14931,5042129,0,247500.0,-7400,1,1,1,0,1,0
14932,5042130,0,247500.0,-7400,1,1,1,0,1,0
14935,5042136,0,247500.0,-7400,1,1,1,0,1,0
14936,5042137,0,247500.0,-7400,1,1,1,0,0,0
14937,5042138,0,247500.0,-7400,1,1,1,0,1,0
14939,5042140,0,247500.0,-7400,1,1,1,0,0,0
14941,5042142,0,247500.0,-7400,1,1,1,0,1,0
14942,5042143,0,247500.0,-7400,1,1,1,0,1,0
14944,5042145,2,90000.0,-2255,1,1,0,0,1,0
14945,5042146,2,90000.0,-2255,1,1,0,0,1,0
14946,5042147,2,90000.0,-2255,1,1,0,0,1,0
14947,5042149,0,360000.0,-217,1,1,0,0,1,0
14948,5042150,2,81000.0,-1160,1,0,0,0,0,0
14949,5042153,0,180000.0,-1617,1,1,1,0,0,1
14950,5042154,0,180000.0,-1617,1,1,1,0,0,1
14951,5042156,0,180000.0,-1617,1,1,1,0,0,1
14952,5042159,0,180000.0,365243,1,0,1,0,1,0
14955,5042162,0,180000.0,365243,1,0,1,0,1,0
